,Price,Carrier,Direct,Destination,Flight Date,Distance in miles
61,619.0,Cathay Pacific,True,Hong Kong,2020-09-01,696.4604572756588
62,618.0,Cathay Pacific,True,Hong Kong,2020-09-08,696.4604572756588
63,355.0,United,False,Hong Kong,2020-09-08,1997.6542640094406
64,610.0,ANA,False,Hong Kong,2020-09-22,1997.6542640094406
65,610.0,ANA,False,Hong Kong,2020-09-22,1997.6542640094406
66,616.0,Cathay Pacific,True,Hong Kong,2020-10-13,1997.6542640094406
67,348.0,United,False,Hong Kong,2020-10-13,1997.6542640094406
0,491.0,Norwegian,True,Paris,2019-12-17,1667.5190461192294
1,405.0,Norwegian,True,Paris,2019-12-24,1667.5190461192294
2,253.0,Norwegian,True,Paris,2020-01-07,1667.5190461192294
3,632.0,Air France,True,Paris,2020-01-14,1667.5190461192294
4,253.0,Norwegian,False,Paris,2020-01-14,1667.5190461192294
5,1654.0,Air France,True,Paris,2020-01-21,1667.5190461192294
6,228.0,Norwegian,False,Paris,2020-01-21,1667.5190461192294
7,632.0,Air France,True,Paris,2020-01-28,1667.5190461192294
8,226.0,Norwegian,False,Paris,2020-01-28,1667.5190461192294
9,629.0,Air France,True,Paris,2020-02-04,1667.5190461192294
10,227.0,Norwegian,False,Paris,2020-02-04,1667.5190461192294
11,239.0,Norwegian,False,Paris,2020-02-11,1667.5190461192294
12,632.0,Air France,True,Paris,2020-02-11,1667.5190461192294
13,164.0,Norwegian,True,Paris,2020-02-18,1667.5190461192294
14,164.0,Norwegian,True,Paris,2020-02-25,1667.5190461192294
15,164.0,Norwegian,True,Paris,2020-03-03,1667.5190461192294
16,164.0,Norwegian,True,Paris,2020-03-10,1667.5190461192294
17,164.0,Norwegian,True,Paris,2020-03-17,1667.5190461192294
18,164.0,Norwegian,True,Paris,2020-03-24,1667.5190461192294
19,235.0,Norwegian,False,Paris,2020-03-31,1667.5190461192294
20,262.0,Norwegian,True,Paris,2020-03-31,1667.5190461192294
21,275.0,Norwegian,True,Paris,2020-04-14,1667.5190461192294
22,226.0,Norwegian,True,Paris,2020-04-21,1667.5190461192294
23,206.0,Norwegian,True,Paris,2020-04-28,1667.5190461192294
24,208.0,Norwegian,True,Paris,2020-05-05,1667.5190461192294
25,208.0,Norwegian,True,Paris,2020-05-12,1667.5190461192294
26,232.0,Norwegian,True,Paris,2020-05-19,1667.5190461192294
27,241.0,Norwegian,True,Paris,2020-05-26,1667.5190461192294
28,302.0,Norwegian,True,Paris,2020-06-02,1667.5190461192294
29,241.0,Norwegian,True,Paris,2020-06-09,1667.5190461192294
30,329.0,Norwegian,True,Paris,2020-06-16,1667.5190461192294
31,297.0,Norwegian,True,Paris,2020-06-23,1667.5190461192294
32,241.0,Norwegian,True,Paris,2020-06-30,1667.5190461192294
33,211.0,Norwegian,True,Paris,2020-07-07,1667.5190461192294
34,208.0,Norwegian,True,Paris,2020-07-14,1667.5190461192294
35,208.0,Norwegian,True,Paris,2020-07-21,1667.5190461192294
36,208.0,Norwegian,True,Paris,2020-07-28,1667.5190461192294
37,300.0,Norwegian,True,Paris,2020-08-04,1667.5190461192294
38,320.0,Norwegian,True,Paris,2020-08-11,1667.5190461192294
39,311.0,Norwegian,True,Paris,2020-08-18,1667.5190461192294
40,332.0,Norwegian,True,Paris,2020-08-25,1667.5190461192294
41,250.0,Norwegian,True,Paris,2020-09-01,1667.5190461192294
42,210.0,Norwegian,True,Paris,2020-09-08,1667.5190461192294
43,186.0,Norwegian,True,Paris,2020-09-15,1667.5190461192294
44,284.0,Norwegian,False,Paris,2020-09-22,1667.5190461192294
45,504.0,Air France,True,Paris,2020-09-22,1667.5190461192294
46,504.0,Air France,True,Paris,2020-09-22,1667.5190461192294
47,284.0,Norwegian,False,Paris,2020-09-22,1667.5190461192294
48,184.0,Norwegian,True,Paris,2020-09-29,1667.5190461192294
49,262.0,Norwegian,True,Paris,2020-10-06,1667.5190461192294
50,203.0,Norwegian,True,Paris,2020-10-13,1667.5190461192294
51,742.0,Turkish Airlines,False,Paris,2020-10-20,1667.5190461192294
52,3074.0,Air France,True,Paris,2020-10-20,347.44422030772836
53,725.0,Turkish Airlines,False,Paris,2020-10-27,347.44422030772836
54,416.0,Finnair,False,Paris,2020-11-17,347.44422030772836
55,584.0,Air France,True,Paris,2020-11-17,347.44422030772836
56,1067.0,LOT,False,Paris,2020-11-24,347.44422030772836
0,3108.0,KLM,True,Amsterdam,2019-12-17,1667.5190461192294
1,592.0,Finnair,False,Amsterdam,2019-12-17,1667.5190461192294
2,496.0,Alaska Airlines,False,Amsterdam,2019-12-24,1667.5190461192294
3,3120.0,KLM,True,Amsterdam,2019-12-24,1667.5190461192294
4,3090.0,KLM,True,Amsterdam,2019-12-31,1667.5190461192294
5,414.0,Norwegian,False,Amsterdam,2019-12-31,1667.5190461192294
6,3070.0,KLM,True,Amsterdam,2020-01-07,1667.5190461192294
7,312.0,Frontier Airlines,False,Amsterdam,2020-01-07,1667.5190461192294
8,774.0,KLM,True,Amsterdam,2020-01-14,1667.5190461192294
9,249.0,Norwegian,False,Amsterdam,2020-01-14,1667.5190461192294
10,229.0,Norwegian,False,Amsterdam,2020-01-21,1667.5190461192294
11,3146.0,KLM,True,Amsterdam,2020-01-21,1667.5190461192294
12,231.0,Norwegian,False,Amsterdam,2020-01-28,1667.5190461192294
13,1105.0,KLM,True,Amsterdam,2020-01-28,1667.5190461192294
14,226.0,Norwegian,False,Amsterdam,2020-02-04,1667.5190461192294
15,1069.0,KLM,True,Amsterdam,2020-02-04,1667.5190461192294
16,1095.0,KLM,True,Amsterdam,2020-02-11,1667.5190461192294
17,227.0,Norwegian,False,Amsterdam,2020-02-11,1667.5190461192294
18,229.0,Norwegian,False,Amsterdam,2020-02-18,1667.5190461192294
19,1092.0,KLM,True,Amsterdam,2020-02-18,1667.5190461192294
20,461.0,Condor,False,Amsterdam,2020-02-25,1667.5190461192294
21,1109.0,KLM,True,Amsterdam,2020-03-03,1667.5190461192294
22,227.0,Norwegian,False,Amsterdam,2020-03-03,1667.5190461192294
23,1071.0,KLM,True,Amsterdam,2020-03-10,1667.5190461192294
24,250.0,Norwegian,False,Amsterdam,2020-03-10,1667.5190461192294
25,231.0,Norwegian,False,Amsterdam,2020-03-17,1667.5190461192294
26,1103.0,KLM,True,Amsterdam,2020-03-17,1667.5190461192294
27,233.0,Norwegian,False,Amsterdam,2020-03-24,1667.5190461192294
28,820.0,Alitalia,True,Amsterdam,2020-03-24,1667.5190461192294
29,223.0,Norwegian,False,Amsterdam,2020-03-31,1667.5190461192294
30,1199.0,KLM,True,Amsterdam,2020-03-31,1667.5190461192294
31,980.0,KLM,True,Amsterdam,2020-04-07,1667.5190461192294
32,279.0,Norwegian,False,Amsterdam,2020-04-07,1667.5190461192294
33,1146.0,KLM,True,Amsterdam,2020-04-14,1667.5190461192294
34,307.0,Norwegian,False,Amsterdam,2020-04-14,1667.5190461192294
35,1023.0,Alitalia,True,Amsterdam,2020-04-21,1667.5190461192294
36,267.0,Norwegian,False,Amsterdam,2020-04-21,1667.5190461192294
