,Price,Carrier,Direct,Destination,Flight Date,Distance in miles
29,199.0,Hawaiian Airlines,True,Honolulu,2020-06-02,2448.740097069576
30,198.0,United,False,Honolulu,2020-06-02,2448.740097069576
31,199.0,United,True,Honolulu,2020-06-09,2448.740097069576
32,194.0,Sun Country Airlines,True,Honolulu,2020-06-23,2448.740097069576
33,194.0,Sun Country Airlines,True,Honolulu,2020-06-30,2448.740097069576
34,194.0,Sun Country Airlines,True,Honolulu,2020-07-07,2448.740097069576
35,194.0,Sun Country Airlines,True,Honolulu,2020-07-14,2448.740097069576
36,194.0,Sun Country Airlines,True,Honolulu,2020-07-21,2448.740097069576
37,194.0,Sun Country Airlines,True,Honolulu,2020-07-28,2448.740097069576
38,200.0,Alaska Airlines,True,Honolulu,2020-08-04,2448.740097069576
39,195.0,Sun Country Airlines,True,Honolulu,2020-08-11,2448.740097069576
40,194.0,Sun Country Airlines,True,Honolulu,2020-08-18,2448.740097069576
41,220.0,Alaska Airlines,True,Honolulu,2020-08-25,2448.740097069576
42,200.0,Alaska Airlines,True,Honolulu,2020-09-01,2448.740097069576
43,199.0,Alaska Airlines,True,Honolulu,2020-09-08,2448.740097069576
44,199.0,United,True,Honolulu,2020-09-15,2448.740097069576
45,199.0,Alaska Airlines,True,Honolulu,2020-09-22,2448.740097069576
46,199.0,Alaska Airlines,True,Honolulu,2020-09-22,2448.740097069576
47,200.0,Hawaiian Airlines,True,Honolulu,2020-09-29,2448.740097069576
48,208.0,Hawaiian Airlines,True,Honolulu,2020-10-06,2448.740097069576
49,200.0,Hawaiian Airlines,True,Honolulu,2020-10-13,2448.740097069576
50,200.0,Hawaiian Airlines,True,Honolulu,2020-10-20,2448.740097069576
51,235.0,United,True,Honolulu,2020-10-27,2448.740097069576
52,1005.0,United,True,Honolulu,2020-11-03,2448.740097069576
0,208.0,Frontier Airlines,False,Houston,2019-12-17,2448.740097069576
1,233.0,Frontier Airlines,False,Houston,2019-12-24,2448.740097069576
2,247.0,Spirit Airlines,False,Houston,2019-12-31,2448.740097069576
3,90.0,Frontier Airlines,False,Houston,2020-01-07,2448.740097069576
4,88.0,Frontier Airlines,False,Houston,2020-01-14,2448.740097069576
5,157.0,Frontier Airlines,False,Houston,2020-01-21,2448.740097069576
6,129.0,Frontier Airlines,False,Houston,2020-01-28,2448.740097069576
7,133.0,Frontier Airlines,False,Houston,2020-02-04,2448.740097069576
8,152.0,Frontier Airlines,False,Houston,2020-02-18,2448.740097069576
9,175.0,Frontier Airlines,False,Houston,2020-02-25,2448.740097069576
10,148.0,Alaska Airlines,False,Houston,2020-03-10,2448.740097069576
11,213.0,Frontier Airlines,False,Houston,2020-03-17,2448.740097069576
12,238.0,Frontier Airlines,False,Houston,2020-03-24,2448.740097069576
13,187.0,Frontier Airlines,False,Houston,2020-03-31,2448.740097069576
0,1760.0,Alaska Airlines,False,Ithaca,2019-12-24,2448.740097069576
0,237.0,United,False,Kalamazoo,2019-12-24,2448.740097069576
0,286.0,Alaska Airlines,False,Kodiak,2020-01-14,2448.740097069576
0,38.0,Spirit Airlines,True,Las Vegas,2019-12-17,2448.740097069576
1,49.0,Alaska Airlines,True,Las Vegas,2019-12-24,2448.740097069576
2,49.0,Alaska Airlines,True,Las Vegas,2019-12-31,2448.740097069576
3,20.0,Frontier Airlines,True,Las Vegas,2020-01-07,2448.740097069576
4,20.0,Frontier Airlines,True,Las Vegas,2020-01-14,2448.740097069576
5,29.0,Frontier Airlines,True,Las Vegas,2020-01-21,2448.740097069576
6,20.0,Frontier Airlines,True,Las Vegas,2020-01-28,2448.740097069576
7,16.0,Frontier Airlines,True,Las Vegas,2020-02-04,2448.740097069576
8,20.0,Frontier Airlines,True,Las Vegas,2020-02-11,2448.740097069576
9,29.0,Frontier Airlines,True,Las Vegas,2020-02-18,2448.740097069576
10,29.0,Frontier Airlines,True,Las Vegas,2020-02-25,2448.740097069576
11,38.0,Spirit Airlines,True,Las Vegas,2020-03-03,2448.740097069576
12,29.0,Alaska Airlines,True,Las Vegas,2020-03-10,2448.740097069576
13,49.0,Alaska Airlines,True,Las Vegas,2020-03-17,2448.740097069576
14,56.0,Alaska Airlines,True,Las Vegas,2020-03-24,2448.740097069576
15,84.0,United,True,Las Vegas,2020-03-31,2448.740097069576
16,49.0,Alaska Airlines,True,Las Vegas,2020-04-07,2448.740097069576
17,49.0,Alaska Airlines,True,Las Vegas,2020-04-14,2448.740097069576
18,49.0,Alaska Airlines,True,Las Vegas,2020-04-21,2448.740097069576
19,49.0,Alaska Airlines,True,Las Vegas,2020-05-05,2448.740097069576
20,49.0,Alaska Airlines,True,Las Vegas,2020-05-12,2448.740097069576
21,52.0,Spirit Airlines,True,Las Vegas,2020-05-19,2448.740097069576
22,59.0,Alaska Airlines,True,Las Vegas,2020-05-26,2448.740097069576
23,49.0,Alaska Airlines,True,Las Vegas,2020-06-02,2448.740097069576
24,85.0,United,True,Las Vegas,2020-06-09,2448.740097069576
25,60.0,Alaska Airlines,True,Las Vegas,2020-06-16,2448.740097069576
26,62.0,Alaska Airlines,True,Las Vegas,2020-06-23,2448.740097069576
27,58.0,Alaska Airlines,True,Las Vegas,2020-06-30,2448.740097069576
28,54.0,Alaska Airlines,True,Las Vegas,2020-07-07,2448.740097069576
29,58.0,Alaska Airlines,True,Las Vegas,2020-07-14,2448.740097069576
30,63.0,Alaska Airlines,True,Las Vegas,2020-07-21,2448.740097069576
31,54.0,Alaska Airlines,True,Las Vegas,2020-07-28,2448.740097069576
32,64.0,Alaska Airlines,True,Las Vegas,2020-08-11,2448.740097069576
33,58.0,Alaska Airlines,True,Las Vegas,2020-08-18,2448.740097069576
34,62.0,Alaska Airlines,True,Las Vegas,2020-08-25,2448.740097069576
35,56.0,Alaska Airlines,True,Las Vegas,2020-09-01,2448.740097069576
36,77.0,Alaska Airlines,True,Las Vegas,2020-09-08,2448.740097069576
37,57.0,Alaska Airlines,True,Las Vegas,2020-09-15,2448.740097069576
38,54.0,Alaska Airlines,True,Las Vegas,2020-09-22,2448.740097069576
39,54.0,Alaska Airlines,True,Las Vegas,2020-09-22,2448.740097069576
40,95.0,United,True,Las Vegas,2020-09-29,2448.740097069576
41,95.0,United,True,Las Vegas,2020-10-06,2448.740097069576
42,96.0,United,True,Las Vegas,2020-10-27,2448.740097069576
43,549.0,United,True,Las Vegas,2020-11-03,2448.740097069576
